participant,Filename,phonation,H1c_mean,H2c_mean,H4c_mean,A1c_mean,A2c_mean,A3c_mean,H2Kc_mean,H1H2c_mean,H2H4c_mean,H1A1c_mean,H1A2c_mean,H1A3c_mean,H42Kc_mean,H2KH5Kc_mean,CPP_mean,Energy_mean,HNR05_mean,HNR15_mean,HNR25_mean,HNR35_mean,sF0_mean,sF1_mean,sF2_mean,sF3_mean,sF4_mean,sB1_mean,sB2_mean,sB3_mean,sB4_mean,soe_mean,H1c_sd,H2c_sd,H4c_sd,A1c_sd,A2c_sd,A3c_sd,H2Kc_sd,H1H2c_sd,H2H4c_sd,H1A1c_sd,H1A2c_sd,H1A3c_sd,H42Kc_sd,H2KH5Kc_sd,CPP_sd,Energy_sd,HNR05_sd,HNR15_sd,HNR25_sd,HNR35_sd,sF0_sd,sF1_sd,sF2_sd,sF3_sd,sF4_sd,sB1_sd,sB2_sd,sB3_sd,sB4_sd,soe_sd,session,repetition,comb_no
P0004,AC_P0004_S01_R03_BRT_HDM.mat,BRT,17.76506462264151,5.392116981132076,-1.3874735849056603,-16.21634009433962,-21.732761320754715,-12.714446226415093,-7.44685141509434,12.372955188679246,6.779583018867925,33.9814179245283,39.49783066037736,30.47952358490566,6.059399528301887,22.14295896226415,17.445752830188678,0.60016273584905655,10.65303679245283,23.944320283018868,30.637219811320755,35.61695141509434,77.56430613207547,400.86955,1497.1632424528302,2552.431524056604,3833.6667075471696,215.46099716981132,351.127170754717,377.57776320754715,444.1181188679245,0.019696573208722742,8.114296205750168,7.2006369918064825,7.165181325502796,10.906647719985635,7.837600353259778,8.310774446343956,9.249412176881112,2.8249828084809296,3.415123711076635,8.229774158918612,6.741027693771617,8.393182384940262,6.80301344683443,8.147152439057063,1.35643383742116,0.45396732759516334,4.699834135774327,4.688476840637567,4.16033720077438,3.8496069964828097,11.002902105445205,201.8618830096938,396.33734327614013,386.5338708482785,394.6531951101339,185.7052148008487,241.21422149411873,222.2754623811578,203.75200530961993,0.007481616336920305,S01,R03,S01R03
P0004,AC_P0004_S01_R03_CRK_HDM.mat,CRK,10.668894526034713,7.574801068090788,0.7229072096128171,-12.216505678022711,-21.257604138851804,-13.610566755674233,-9.483026702269694,3.094113484646195,6.851889185580775,22.877262349799732,31.926506675567424,24.27945994659546,10.205903204272364,23.215676234979973,18.083722296395194,0.47,6.742874499332443,18.751865821094793,26.319062082777037,31.905468624833112,76.18459479305741,459.2944178905207,1404.9136161548731,2483.2775407209615,3738.7615246995992,88.8807256341789,294.9637336448598,315.70553871829105,358.6443845126836,0.01811386593204775,5.627261681696702,7.011101691341492,6.561093973950134,8.960158820562672,6.12731772985767,6.896215452285766,8.742503638681885,2.973197996960512,2.2391641377550138,5.59184526181909,4.579566783893988,6.54684993057155,8.230787708511354,9.067395457245269,1.3525600157390005,0.42137377197854026,4.583244641862892,5.397740172884201,4.715625283152428,4.308185834631752,17.008302410797906,147.25160770069192,406.2430872706339,375.64151184407143,359.51462948062755,94.59383096251302,236.94765892724922,223.7846750852991,231.6065962839447,0.0060088691054858406,S01,R03,S01R03
P0004,AC_P0004_S01_R03_MOD_HDM.mat,MOD,15.57920045172219,8.388211180124223,1.0009277244494637,-11.12685827216262,-17.474342744212308,-9.422811970638058,-4.999324110671937,7.190997741389046,7.387282891022021,26.70607566346697,33.05356182947487,25.002010728402034,6.000261434217956,23.73986166007905,18.839418407679275,0.8023613777526821,9.177404291360814,21.21488706945229,27.54833483907397,32.77078825522304,84.6551630925508,401.54739446952595,1359.8988702031602,2393.7391281038376,3718.5000095936794,127.32023984198645,299.0759520316027,308.9047522573363,395.6351478555305,0.021036476256022025,7.370130643302358,7.87212241329116,7.559623677550737,10.69482840847302,7.549180369210078,7.754179254065063,9.027632435274398,2.5856101352961756,2.975689033179936,5.758465735706001,5.0401229334381625,6.884697622480756,6.489543078809673,7.9983719327521,1.71609558966239,0.5639199079237024,5.097475907376773,5.048388783938214,4.275398966841873,3.963595785401694,13.566231008678837,157.05028350408807,378.0344136646726,365.44103229716063,351.3684573928542,116.5990882905138,243.99650496699988,214.0409631808047,224.53306375494196,0.0061002340852000184,S01,R03,S01R03
P0004,AC_P0004_S02_R01_BRT_HDM.mat,BRT,24.511646791078743,14.408086026399635,7.7345557578516155,-5.179065088757397,-9.257467000455167,-1.8378416021847974,1.281906690942194,10.103578060992263,6.673520254893036,29.690719617660445,33.769115612198455,26.34950751024124,6.452635867091488,22.69391033227128,18.449889849795174,3.2168343195266274,1.1849202733485193,13.3160395994538,19.03455848884843,24.02809922621757,76.1550013654984,382.3507405553027,1513.9815006827491,2524.6470869367317,3753.3419717796996,185.66948111060537,284.541513427401,339.66242102867545,370.70917205279926,0.022026747720364743,7.555661150168809,7.024900494558132,6.9132945482685795,9.365039102166406,7.001738205241886,8.009128362726896,8.199966083937136,2.9004487954235034,3.4484637993968787,6.15775791233791,6.250975885292141,8.412533416036018,7.0687725590882575,7.620758997397746,1.382979099642218,2.550774924191742,4.424872576025223,5.063919754169127,4.746200539761381,4.505828568679886,12.693684222147684,163.03070285682398,368.03390203946924,432.4166431889965,334.1050197379783,147.4205542584454,207.94183650856343,219.5279510109567,217.84299590072683,0.007876434064007757,S02,R01,S02R01
P0004,AC_P0004_S02_R01_CRK_HDM.mat,CRK,17.945984955336154,15.191008462623413,8.354393041842972,-2.259306535025858,-7.9064452280206865,-1.1933577809120828,2.062576398683592,2.75627516462841,6.836617771509168,20.205295251527975,25.852428772919605,19.13933474377057,6.2918152327221435,25.179403855195112,20.27485190409027,3.426377056887635,1.4878593603010348,12.041022096850023,17.436781852374235,22.551676539727314,80.15777244945933,424.08010484250116,1421.0679167842031,2356.969606958157,3671.4078932769157,82.34490785143394,259.6329642689234,253.6476276445698,312.2106976962859,0.018440821256038648,6.110969216850448,7.542871621792633,7.081358055179275,9.557072572461012,7.845781844131603,7.640362373836811,8.182817167370132,2.485055958752468,2.2573373481208305,5.220193646751722,5.5430258439381195,6.903155421549273,6.302933451442623,6.942791640740747,1.9638471030584,3.312148164214927,5.000074931812581,5.85966885949824,5.751514107361431,5.409316303893573,15.74102597291826,140.5396923983009,372.26626373187264,354.700026872332,306.4985200498284,101.37809164931626,238.80312892748012,211.33858931619318,204.7674938313043,0.0058642343920489145,S02,R01,S02R01
P0004,AC_P0004_S02_R01_MOD_HDM.mat,MOD,20.57033836098542,15.864110608345902,8.939398692810457,-2.039487682252388,-6.995192056309703,0.269027149321267,3.653117144293615,4.706243841126194,6.92471744595274,22.6098255404726,27.56553544494721,20.301310206133735,5.286273504273504,25.613681246857716,20.225885311871227,3.4966509291813157,2.939503018108652,13.397248993963784,18.872239939637826,24.083773641851106,81.7598006027122,399.2754429934706,1364.2010637870417,2358.1636464088397,3671.6727227523857,105.50079005524861,286.1349854344551,282.15203214465095,315.1580758412858,0.021328715365239295,6.663620488271507,7.533723442380315,7.255983629738181,9.248803779004573,7.234539575504059,8.120770135264623,7.956807281981148,2.289096894612826,2.6582100953590415,5.130628236467372,5.564958563390123,8.070637263116105,6.624579952182932,7.290219211440792,2.0753508140637043,2.998646516991829,4.541886637175475,5.069750727573522,4.684912724835975,4.499902469229882,13.898666656700925,143.00245033432378,369.6198023706088,407.7662400541245,254.55912516106017,91.87756122347824,274.31570994893866,222.9257369762473,206.06221637987568,0.006612527997296137,S02,R01,S02R01
P0004,AC_P0004_S02_R02_BRT_HDM.mat,BRT,22.556880994671403,11.604668294849024,5.065255772646537,-8.24338321492007,-10.928123889875666,-3.8610821492007106,-0.19404440497335704,10.952217140319716,6.539411634103019,30.800274422735345,33.485016429840144,26.417976909413856,5.261625944024878,23.580764209591475,18.404027531083482,2.3562246891651863,4.699729573712256,16.520040408525755,22.00178241563055,27.013488454706927,80.03322024866785,373.28166207815275,1487.9479027531083,2472.8048041740676,3712.8903241563057,252.7188374777975,277.16970781527533,314.27198490230904,332.25598134991117,0.019055207740466703,8.414821482638619,7.731151839910604,7.9534352104966395,10.619148374100112,7.957173771635329,8.040060382549578,8.69809722023046,2.996400496068244,4.123839582746532,8.027162561913322,6.993225831612894,8.502931185265414,7.35038927256524,7.528365052473419,1.6589189585968167,2.129208425452287,4.791633023292,5.278791768357989,4.994631666984278,4.715885464304539,11.5567853608534,193.81849319444058,360.84637434953856,360.18011526041533,278.44371907562595,206.7403074869283,221.33169871885548,223.24503048721473,217.55430752801138,0.00790582542524356,S02,R02,S02R02
P0004,AC_P0004_S02_R02_CRK_HDM.mat,CRK,16.92837109174782,15.088152229625832,8.257862634546386,-3.4371178882624296,-10.691746796514607,-3.8268118913377753,-0.8521819579702716,1.8402152742183495,6.830297283444388,20.365495130702204,27.62011481291645,20.755195284469504,9.110049205535622,24.408276268580217,19.949656073808303,2.7739682214249104,0.6923536647872885,12.029158380317785,17.863550999487444,23.940888262429525,75.38213941568426,447.552610968734,1445.756351101999,2387.47312506407,3755.945997949769,91.10570322911327,273.00623013839055,247.5699630958483,296.17400461301895,0.016122758620689657,5.893787873960679,7.207051835663628,7.2203769703131675,9.412471987274301,6.994887347305612,7.168624954797517,8.220427942706712,2.8345122159467215,2.4244365380355593,5.475034951753733,4.34436050389892,6.332402247318503,6.774970531160294,7.363003634599382,1.827669873717664,2.7008422145152338,4.966266837733855,5.900861645819866,5.604361100057135,5.124133643428267,15.140026266889095,145.93145101191496,385.20728824734624,363.9917708129885,282.722831365406,91.28027214851666,240.94701447587767,250.51518702725426,228.3904433126846,0.005407363341415579,S02,R02,S02R02
P0004,AC_P0004_S02_R02_MOD_HDM.mat,MOD,20.020521988527726,15.323492829827916,8.50090965583174,-2.476480879541109,-7.184551410808226,-0.25361950286806884,2.9800984703632887,4.697035850860421,6.822581261950287,22.497002868068833,27.201643403441683,20.274140535372847,5.5208255258126195,25.64217447418738,20.70748948374761,3.3931577437858507,3.63022525107604,14.383789196940727,19.588641491395794,25.12325621414914,84.5307896749522,391.6218446462715,1405.5655530592735,2375.3940745697896,3737.5765009560228,112.93659369024857,266.5477891969407,249.05430783938814,314.9766300191205,0.019668032786885246,7.456231472300623,8.412711135985157,8.115596881744134,10.14424502936511,7.727852028399233,7.330680170840664,8.333878100329988,2.18966570916465,3.031992773643883,5.3372510562003646,5.035864145886905,6.328082908536639,6.241857808661382,7.638999563965644,2.298972044083631,2.6388087386235726,5.006921867765417,5.639916941214227,5.143365474396417,4.9128056020110575,16.28482792367808,138.86860551930855,406.02989366332986,313.7531151961515,227.38128583063477,89.57020067601381,242.23186045651352,216.62544997279232,209.82100872610354,0.006437786381327172,S02,R02,S02R02
P0004,AC_P0004_S02_R03_BRT_HDM.mat,BRT,22.733440578400362,12.808600090375057,5.273165386353367,-8.898400542495478,-11.45920153637596,-4.284863081789426,-1.1332092182557614,9.924827835517398,7.535455038409399,31.627830546769093,34.192636692272934,27.01832489832806,6.40927938517179,22.90452643470402,18.1531233619521,2.1880067781292363,3.5760519656574785,15.26901671938545,20.65340849525531,25.916448712155447,77.00142476276548,395.47718617261637,1529.9099765024853,2487.9289539087213,3755.3593095345686,228.6799254405784,287.251139177587,303.13006507004064,333.08078761861725,0.019135928143712577,8.084789157725801,7.188818007564041,7.192134114183097,9.690197022283582,7.346927682054055,8.015239986906233,8.414707556228015,3.081317868272754,3.72380808599091,7.176174252931262,6.634366785982641,9.037549848879154,7.146072505438252,7.784573772586556,1.2835663805976796,1.9912202757763635,4.481903904577402,5.351661696377022,5.192512620327516,4.932296519690444,11.688398602151887,203.58837623805175,375.77693154118265,405.65375924999336,280.24793094861815,183.16863599179896,229.55125309523916,227.79591766869703,213.70525421382794,0.007920975192463797,S02,R03,S02R03
P0004,AC_P0004_S02_R03_CRK_HDM.mat,CRK,17.348544955044954,14.673111888111888,7.694879620379621,-4.637237262737263,-11.31883016983017,-5.384061438561439,-2.533144355644356,2.6754405594405593,6.978229270729271,21.985774225774225,28.667379120879122,22.732614385614387,10.228023976023977,24.16921078921079,20.030012987012988,2.192107892107892,2.297263868065967,13.564593906093906,19.489176323676325,25.530934065934066,77.36106193806194,450.4505899100899,1447.499973026973,2376.8193826173824,3838.3156578421576,93.40435964035964,252.70154345654345,246.11306293706295,321.30882267732267,0.01346622950819672,5.44925232126359,6.63434574134938,6.560201607224472,8.224178575306523,6.138436997782172,6.0736553951300305,6.496479899076196,2.539158788070917,2.4803682153342774,4.856335592324977,4.386897718642038,6.386549388175828,6.408542272498121,5.8609419950199975,1.7893890335180138,2.1592700036987535,4.2714622754203075,5.3615053533122605,4.972552397281201,4.644162838920611,14.564421566899615,146.38672903383198,377.69905117753484,354.9077803721653,310.75989253415474,94.78123378592167,239.01874844088536,245.25217904732327,217.5981538559812,0.004513286801843018,S02,R03,S02R03
P0004,AC_P0004_S02_R03_MOD_HDM.mat,MOD,20.257413744740532,15.64572136512389,8.134918186068257,-2.893335203366059,-7.574438990182328,-0.717494623655914,2.63368115942029,4.611695184665732,7.510799438990182,23.150763440860214,27.831870500233755,20.974916783543712,5.501248714352501,25.539549322113135,20.74431884057971,3.567878447872838,3.933866760168303,14.756478728377747,20.00788218793829,25.52590930341281,85.01201355773726,396.9229569892473,1410.5278578775128,2398.417688172043,3713.415244506779,114.27126601215521,282.49104628330997,256.2982959326788,298.57442776998596,0.023395881006864988,7.211464195193476,8.37537603065,7.9342028019381825,10.15004962290144,7.703796884109344,7.679332817280628,8.691517608017184,2.295686457298709,2.7830540931816237,5.152972034356229,4.9771874797116675,6.613042922770415,7.341473983637393,7.772151770329849,2.3353487750439967,2.94046899735632,5.017552133841923,5.340204092554138,5.212614626938799,4.948255346861,17.548719971370733,144.1929154786008,397.86558868812136,307.8886967451851,240.5072858836044,92.75760602339626,269.5772776483469,239.350358980979,215.5389231004441,0.0076357416702472775,S02,R03,S02R03
P0004,AC_P0004_S03_R01_BRT_HDM.mat,BRT,19.611500955109836,8.767850525310411,2.0788595988538683,-11.41034718242598,-15.86821776504298,-7.516762655205349,-4.844227793696275,10.843649952244508,6.689001910219675,31.02184336198663,35.47971251193887,27.128255969436484,6.923087870105062,22.000905921680992,17.713537726838588,1.2455530085959885,6.014074976122254,18.4812741165234,24.281026743075454,28.94002053486151,79.47609837631327,399.1482258834766,1555.8766556829034,2564.986106972302,3801.1594422158546,207.9781170009551,332.1682416427889,353.23534670487106,379.4764541547278,0.020788198757763974,8.339042980671804,7.454443576932458,7.781939250482168,10.111824534212486,7.3835985055338504,8.31808309785716,8.973911013506259,2.6400497798603992,3.329356608370614,7.723532582571794,6.963630721545662,9.591608352301852,7.422454760114696,7.580299422778174,1.1926003529167482,1.050737219776852,4.666849101142808,4.968201400946956,4.596860224937996,4.4319007977813065,11.82630703357685,191.0625641164788,395.855567046949,442.8008559782978,386.1718927857389,180.66522141848264,238.95030388105877,203.21241344994434,223.74478492005505,0.007822088522126208,S03,R01,S03R01
P0004,AC_P0004_S03_R01_CRK_HDM.mat,CRK,14.410852492370296,11.666627161749746,4.314089013224822,-6.05842014242116,-13.169906917599187,-6.128569684638861,-4.087232960325534,2.7442360122075278,7.3525417090539165,20.469256358087488,27.580761444557478,20.539412512716176,8.401312817904374,24.438238555442524,19.36337436419125,1.2101297049847406,4.3138596134282805,16.218269074262462,22.044133265513732,26.917597151576807,78.77593997965413,425.48398474059,1466.7247955239063,2463.7921510681585,3696.657095116989,74.3372461851475,286.4819440488301,303.21723448626653,313.45083468972535,0.015854349291975725,5.815160304893981,6.878767799581889,6.825269313048017,9.129711563965328,7.008302305412767,7.644956158648698,7.868318703509799,2.3657825319637262,2.2687088235931228,5.257279220803657,5.056000240920891,7.293998812033782,6.300427525080125,6.638777644360122,1.620438836435983,1.1391780957357756,4.802621178571316,5.64163958025647,5.029311701807326,4.764446898521012,15.172362043635927,145.2311379993072,417.6926477203855,479.79812358826433,319.53206383122784,64.58354077219059,230.59162928448686,220.6026230999269,219.95740623308737,0.005104213512218866,S03,R01,S03R01
P0004,AC_P0004_S03_R01_MOD_HDM.mat,MOD,17.17779234167894,11.874772704958271,4.789789396170839,-5.358791359842907,-11.649560137457044,-2.9241934216985763,-0.4914212076583211,5.303025527736868,7.084977417771232,22.53658173784978,28.82735149729995,20.10197790868925,5.281212076583211,25.87683554246441,20.062574864997547,1.4866043200785468,7.2674565537555225,18.466478645066275,24.30890918016691,28.99473294059892,85.32498723613156,396.8935027000491,1402.0844280805106,2458.9439921453118,3741.0173951890033,98.14832498772705,300.7634825724104,335.2659332351497,329.51054197349043,0.024771940298507465,6.730542693023589,7.5788689425799385,6.876356542953594,8.369117742685143,6.746809388539625,8.476996024947189,8.08884062092151,2.1914692607835082,2.9215320908454006,4.536202384863833,5.191695703729349,8.857347579074965,6.822010695207966,7.635540258569084,2.0690949363229407,1.1865852963697534,4.453622738816992,4.903341285835978,4.632045403908463,4.461501007182693,14.934429549382054,145.17135755014647,397.6969964009056,503.4831711861763,325.97919828328764,81.97963372991245,241.90774860881692,218.44402639504753,200.613488554951,0.007577590727861096,S03,R01,S03R01
P0004,AC_P0004_S03_R02_BRT_HDM.mat,BRT,19.528987682481752,8.319102189781022,2.4417603833865815,-12.899337591240876,-15.595887773722628,-9.335043339416059,-4.994805200729927,11.209891879562043,5.87846852189781,32.42832983576643,35.12487773722628,28.864026003649634,7.435453923357664,21.562060675182483,17.7239977189781,0.9926934306569343,6.847929744525548,18.558609489051094,24.113048357664233,29.17926049270073,77.92440921532847,416.03743613138687,1549.0233877737226,2536.2639621350363,3853.063037408759,227.35826049270074,285.0931386861314,331.79481113138684,444.72516012773724,0.018130902570233115,7.862635933818929,7.065832431906233,7.623206476729454,10.592534297879293,8.241691446195457,8.467204886938227,9.654825515901438,2.91837540801028,3.7863779141456897,8.264078396127887,7.512856085473599,8.743644182120612,7.985348028893842,8.988577850880889,1.2245458579356678,0.8039040687201952,4.669102033356272,5.298693914133407,5.1189727939330725,4.802688022557445,11.077406554780215,216.2776197265706,353.8314998289125,370.72203972726703,347.1675184197277,178.17741456236996,228.58178123800212,207.35513769272748,222.72125253695017,0.007125092643447011,S03,R02,S03R02
P0004,AC_P0004_S03_R02_CRK_HDM.mat,CRK,14.403798871216008,11.561427911749615,4.453420215495126,-6.904047203694202,-14.08055566957414,-8.114756673511293,-4.335757824525397,2.8438151950718686,7.108013853258081,21.307833247819396,28.484339661364803,22.51437609030272,8.789170856849667,23.805172909184197,19.565926115956902,1.216889687018984,5.293256028732683,16.509436121087738,22.25968599281683,27.98615956900975,78.97136685479734,447.2556957414059,1473.7396136480247,2409.7010302719345,3801.9358512057465,87.59716316059517,287.4607152385839,257.0003904566444,341.6390743971267,0.018676747311827956,5.696610782578686,6.992301754650694,6.70026876023382,8.839188688114714,6.688290625286909,6.441415836584083,7.17926766074412,2.4947379942025236,2.3198606356642415,5.049645383223138,4.889422975614634,6.379173684899791,6.28709544614398,6.96137158993151,1.738463103638047,1.0659358723797747,4.364072205663325,5.1402865762408085,4.67654158925708,4.3377185339485544,15.009187666662369,152.09772487556035,402.45236342805794,392.2099047951695,358.03275663481844,78.292102341877,253.79558794561348,232.55591184401123,214.13605022614456,0.006155544652128724,S03,R02,S03R02
P0004,AC_P0004_S03_R02_MOD_HDM.mat,MOD,16.753961520190025,11.389900237529691,4.531010451306413,-6.086536342042756,-11.47433349168646,-4.162061757719715,-0.8624342042755344,5.364064133016627,6.858899287410926,22.840486935866984,28.228315439429927,20.916022802850357,5.393438954869358,25.221204750593824,19.99690783847981,1.5319890736342043,7.352919239904988,18.422069358669834,23.66376912114014,28.96206270783848,86.26302041785375,396.00368471035137,1422.311059354226,2410.8698950617286,3822.1734325735993,117.21182858499525,279.92026923076924,282.81871794871796,336.58409734093067,0.02220458452722063,7.209538810243575,8.319369763047035,7.839448792403202,10.072964643295002,7.662247700331799,7.671177829314077,8.72632257053928,2.455889964406556,2.9136321460726333,5.373828201824444,5.309929291531012,7.028576664459669,7.054594083212729,7.755643893625485,2.267143465973095,1.348223418887972,5.170321198601364,5.030683985797453,4.627957566010226,4.327636054939536,15.924272824441038,148.41997668502447,397.5341197301503,353.21415930275964,242.59259793340624,119.80588042752454,238.18419016792606,231.78885621485395,200.1049086414982,0.007017832925487655,S03,R02,S03R02
P0004,AC_P0004_S03_R03_BRT_HDM.mat,BRT,17.60571495766698,6.205063499529633,-0.5766796801505174,-14.470705550329257,-17.84232079021637,-9.860129821260584,-7.101624647224836,11.400633584195672,6.781738005644403,32.07638993414864,35.4480272812794,27.46582173095014,6.524942144873001,22.552767168391345,17.352074317968015,0.7287488240827845,8.546023047977423,20.627885230479773,26.165901222953906,30.833718250235183,82.57197318908749,403.26948777046096,1570.3441660395108,2549.6964299153337,3753.127280809031,225.9495333960489,325.21509689557854,309.97548071495765,380.2790832549388,0.018469208211143694,8.061517870074852,7.55805801762915,7.004482125202982,10.39635769521738,7.7547683691344105,8.31890932059696,8.638790166397374,3.175287743038108,4.079364655552837,8.146551373715488,7.229469421143946,9.197918083807906,7.38153367822493,7.44160348905746,0.9988538773797664,0.6186805587879305,4.445304749951248,5.113975050940832,4.802766297054319,4.4851758078589565,11.92638599956311,208.6351372409786,381.75685702979706,414.278467222997,350.86032140979296,178.65297978581978,246.32166844735366,222.68833009513196,202.67923595316378,0.006942361350544121,S03,R03,S03R03
P0004,AC_P0004_S03_R03_CRK_HDM.mat,CRK,12.654315181518152,9.636425742574257,2.57271397139714,-9.056555555555555,-17.520299779977996,-9.791618811881188,-6.583420242024203,3.017903190319032,7.063688118811881,21.710879537953794,30.174624862486247,22.445932343234322,9.156150165016502,24.510353135313533,18.63522387238724,0.7898294829482948,5.052959845984598,17.88620682068207,24.451019251925192,29.454411441144114,75.25268811881188,432.7501716171617,1413.047206820682,2400.598667216722,3620.8552629262927,86.96332783278328,305.96697304730475,292.8716281628163,355.073904290429,0.018596223674655046,5.191812851911033,6.793754169144877,6.498184912115432,8.962238651171662,6.432408858461232,6.642082128942332,8.22771864857558,3.168377621483561,2.548866228379289,5.621191884642698,4.556139056108803,6.155153825150948,6.975414465329552,7.663796660848079,1.5154078213796047,0.7305019719768271,4.443436050028487,5.267673269406245,4.630731314793677,4.280757854727377,19.514168079246325,144.89455114616405,401.17672020974743,363.88009991472353,321.1027534729857,90.99336358820047,244.55551537371127,224.45424395519308,219.10102331372204,0.006253807001185184,S03,R03,S03R03
P0004,AC_P0004_S03_R03_MOD_HDM.mat,MOD,15.90062869607368,10.54623509452254,2.681915172079496,-8.103085797382453,-13.164055744062045,-6.177027144934561,-1.8273863305865246,5.354415899175957,7.864312651478429,24.003708191953464,29.064692195831313,22.077655356277265,4.509301017935046,24.949243334949102,19.665859912748424,1.2520445952496364,8.723022297624818,20.01762772661173,25.59564566165778,30.76701211827436,86.94618807561802,396.5698414929714,1400.0174406204555,2447.5471643238,3858.9528414929714,114.95910227823558,289.6158633058652,315.0616757149782,350.31819970916143,0.021888434579439252,7.144447351209895,8.280000334350676,7.61605793686277,10.493389872274303,7.9208122181530225,8.419929437675904,9.234294012713528,2.3704512645186475,3.0628269742779457,5.44904664155205,5.009679993475074,7.46726225486349,7.126966424172639,8.494723668809398,2.018591160629241,1.1316251645506328,5.0143874330081,5.133996311748439,4.808102374355053,4.427489232875057,16.905614411547536,151.71392435450736,397.3160105959498,400.5404925403258,232.58011553652872,106.62429911750162,274.0963461339397,208.66389865226654,208.3283646345159,0.006786710076852757,S03,R03,S03R03
