participant,Filename,phonation,interval,H1c_mean,H2c_mean,H4c_mean,A1c_mean,A2c_mean,A3c_mean,H2Kc_mean,H1H2c_mean,H2H4c_mean,H1A1c_mean,H1A2c_mean,H1A3c_mean,H42Kc_mean,H2KH5Kc_mean,CPP_mean,Energy_mean,HNR05_mean,HNR15_mean,HNR25_mean,HNR35_mean,sF0_mean,sF1_mean,sF2_mean,sF3_mean,sF4_mean,sB1_mean,sB2_mean,sB3_mean,sB4_mean,H1c_sd,H2c_sd,H4c_sd,A1c_sd,A2c_sd,A3c_sd,H2Kc_sd,H1H2c_sd,H2H4c_sd,H1A1c_sd,H1A2c_sd,H1A3c_sd,H42Kc_sd,H2KH5Kc_sd,CPP_sd,Energy_sd,HNR05_sd,HNR15_sd,HNR25_sd,HNR35_sd,sF0_sd,sF1_sd,sF2_sd,sF3_sd,sF4_sd,sB1_sd,sB2_sd,sB3_sd,sB4_sd,session,repetition,comb_no,rs
P0003,AC_P0003_S03_R02_CRK_HDM.mat,CRK,d,9.610135714285715,7.2526785714285715,-1.2891714285714286,-10.026328571428571,-11.062785714285715,0.5483714285714285,4.400692857142857,2.3575,8.54187142857143,19.63647142857143,20.67300714285714,9.0618,-5.689792857142857,34.366592857142855,18.56192857142857,0.5449142857142857,7.867157142857143,15.137714285714285,23.061192857142856,26.909221428571428,104.39348571428572,413.91670714285715,1180.2753,2493.0648571428574,3428.3813285714286,136.76285714285714,203.3716357142857,244.41044285714287,364.45307142857143,4.459880182296597,4.711462216730746,5.298870396715906,5.475170045574363,4.587937030774899,8.951952409803084,6.684737814842555,2.2304045363304508,4.464596363433814,3.1123631296775707,3.029391501680199,7.991072027379217,4.416215068621852,5.879195476572213,1.2123789720378984,0.7955011224163503,3.374921049481955,3.386383872323057,3.5064244673559353,3.7021718884492443,31.531083511853016,173.224427683222,339.61240127643146,375.28913547584835,440.13764035850386,105.89985077472461,199.5428889273448,160.6532557757745,199.360441681766,S03,R02,S03R02d,S03R02
P0003,AC_P0003_S03_R02_CRK_HDM.mat,CRK,e,9.521403225806452,7.05358064516129,1.6735483870967742,-5.784741935483871,-8.362467741935484,2.7636612903225806,5.402951612903226,2.4678387096774195,5.380048387096775,15.306193548387096,17.883935483870967,6.757709677419355,-3.7293064516129033,35.40853225806452,18.667403225806453,0.9136774193548387,5.805241935483871,14.926887096774193,20.931064516129034,23.860822580645163,119.24953225806452,404.4256290322581,1206.389322580645,2610.309935483871,3351.1655,84.31209677419355,142.02475806451613,255.83045161290323,339.5196612903226,5.803343655931629,6.594739623859648,5.127647054672585,6.590493767256394,5.07256720246588,7.142429287665133,7.613839423583355,1.5289387532742709,3.6184674657787093,3.5609960654735846,2.9287797821213664,4.337108069455304,4.2770059643753076,5.952201085416842,1.0728029696979322,0.6162907759048177,5.269648822359937,6.822863482570789,5.837913875863444,5.3904878988528,14.659032251418328,216.74852161420176,348.27245316419874,246.25113238011224,368.27867560993565,80.25654210598755,91.87597446249107,157.17080601289643,243.13316490182592,S03,R02,S03R02e,S03R02
P0003,AC_P0003_S03_R02_CRK_HDM.mat,CRK,f,5.456,2.3203636363636364,-2.6016704545454545,-11.112647727272728,-12.446056818181818,-0.3434318181818182,-0.14501136363636366,3.1355340909090907,4.922068181818182,16.568590909090908,17.902045454545455,5.799409090909091,-2.4566590909090906,28.746954545454546,18.06778409090909,0.38622727272727275,7.917568181818182,17.77575,22.735125,25.455625,102.87726136363636,294.05564772727274,1412.8749318181817,2589.044659090909,3615.4336590909093,100.71514772727272,342.4717159090909,235.82761363636362,345.74589772727273,4.326510919393614,5.401027948523453,4.803890831402872,7.353926002897142,5.562739179634673,6.825384593257183,5.754889973671502,2.183908001666735,1.8286366493368238,5.007086292552369,3.89457195177664,6.820431625260892,6.52611636794521,7.317546214108338,1.7108668935835085,0.4855719397503693,3.3861479854261907,2.8969489231290204,4.1793682683064,4.576277770969433,38.4494245152199,150.44980922546205,553.2607818098495,359.2888752109717,481.4789991189835,79.65511745370873,244.7326353800567,143.55668652930902,150.3510638895301,S03,R02,S03R02f,S03R02
P0003,AC_P0003_S03_R02_MOD_HDM.mat,MOD,a,12.774733333333334,6.495945098039216,2.8260941176470586,-6.951239215686274,-8.382160784313726,1.814470588235294,3.849035294117647,6.278796078431372,3.6698666666666666,19.725980392156863,21.156909803921568,10.960274509803922,-1.0229921568627451,27.21758039215686,18.882476377952756,1.5781821705426355,9.977586614173228,17.834259842519685,22.522188976377954,25.687299212598425,119.20656976744186,390.88132558139534,1414.9215775193798,2478.7104147286823,3475.289127906977,144.63825968992248,211.32883720930232,250.0539108527132,340.2735968992248,8.992151207472979,8.426695602926184,8.634631750315004,10.388082985034721,8.317714402143261,9.804000381800089,10.213473729190262,2.249610940462623,2.6656872564277614,4.350937771531558,5.1952962875522974,8.836026058084643,6.359361166098615,7.76911462899806,1.4864931373087065,1.3031939011968523,4.718257246594075,4.962002889489082,4.696998141917287,5.001256958708976,19.237672213638366,167.95280374106596,370.8608528935479,290.10429318399366,394.8161409819395,91.69272974700661,172.65456152605844,157.41612212243686,190.12230230853396,S03,R02,S03R02a,S03R02
P0003,AC_P0003_S03_R02_MOD_HDM.mat,MOD,b,15.77380303030303,8.86733712121212,5.987428030303031,-2.1523787878787877,-5.623621212121212,4.630227272727272,5.986223484848485,6.906496212121212,2.879905303030303,17.926185606060606,21.397405303030304,11.143587121212121,0.0011742424242424342,29.204920454545455,19.400810606060606,1.9350871212121212,8.85419696969697,19.484011363636363,24.495375,27.339617424242423,127.54816287878788,335.0172196969697,1470.6232196969697,2554.1484053030304,3559.6526704545454,107.31998106060605,217.00703787878788,259.0720492424242,308.0377045454546,8.102049808643478,7.775838043179003,8.399688774026338,10.96121399810477,8.199061599398252,7.718831061239324,8.765149893372428,1.6257010163810575,2.9220799448211787,5.048355603185842,3.9137128743025182,4.257018202588745,4.687832345423811,7.084185687089361,1.7515363430290913,1.9383543361070465,5.164379740640895,5.513960286554073,5.060912067769961,4.69001604590794,24.891817739116604,132.48034120579845,434.2958860281089,234.5052179075701,350.1336010481162,61.91584276687155,194.59081001607808,191.7709680530235,207.11141615489052,S03,R02,S03R02b,S03R02
P0003,AC_P0003_S03_R02_MOD_HDM.mat,MOD,c,14.095952542372881,6.646050847457627,1.8409898305084746,-8.09511186440678,-10.441633898305085,-0.5643016949152542,1.1099966101694916,7.449915254237288,4.8050779661016945,22.1910406779661,24.537630508474578,14.660250847457627,0.7309525423728813,26.427440677966104,19.81019661016949,1.1626237288135592,11.435142372881355,19.08297966101695,24.558572881355932,27.625671186440677,120.84184745762713,436.20603389830507,1391.4735457627119,2572.1264576271187,3526.2921423728812,165.68724067796612,220.65382372881356,286.75465762711866,362.436006779661,7.746085629708345,6.861445563326592,6.472105688051702,9.070302236657527,6.422061500790493,7.746446840117463,9.072992896052835,2.3113294705353358,2.8175366292500827,3.9997693001124435,4.614957077329829,6.769837376697431,5.0439936023279355,9.826822708965585,1.76412891591325,0.9110858088762597,4.007607373135752,4.307495800858644,4.5002140471326895,4.705371979593518,25.139364972587334,201.06689700363984,389.08311458285317,274.91374763179186,387.0678040402098,109.13937883792885,188.37629719937445,199.47205955234895,220.2863364067244,S03,R02,S03R02c,S03R02
P0003,AC_P0003_S03_R02_MOD_HDM.mat,MOD,d,13.891719367588932,6.94598023715415,1.7212213438735178,-6.630260869565217,-10.161324110671936,2.534193675889328,4.77302371541502,6.945731225296442,5.224853754940711,20.52197628458498,24.05307509881423,11.357565217391304,-3.0518537549407116,30.684608695652173,18.72797628458498,1.3167509881422925,10.145877470355732,19.794478260869564,25.98100790513834,29.46401185770751,122.6607628458498,343.5258972332016,1332.600209486166,2637.5980513833993,3594.1923399209486,138.28535968379447,301.14990513833993,278.4122766798419,428.1741343873518,8.063161366764806,7.68982323596593,7.811188353793008,9.897626940369324,7.853852701170189,10.826097526661453,12.16507178813781,1.7204134420541117,4.33114020673913,5.176779474692164,4.097161065895914,8.218104971229709,7.156294226338401,8.936848360584554,1.5835366258685315,1.6727693383056754,5.511961360935935,5.728972075008909,4.719070045588999,4.769757457380804,19.939161641338078,159.53005862444718,423.4563979158757,375.5958596046026,425.9055307532801,122.61159573506691,293.7561437415727,177.73882980818195,251.033257423301,S03,R02,S03R02d,S03R02
P0003,AC_P0003_S03_R02_MOD_HDM.mat,MOD,e,15.429100456621004,9.457219178082191,3.941283105022831,-4.985036529680365,-8.353004566210046,1.2070045662100457,3.823246575342466,5.9718538812785384,5.516022831050228,20.414191780821916,23.78214611872146,14.222086757990867,0.11802739726027395,29.000525114155252,19.5987899543379,1.7472374429223745,10.865219178082192,19.164771689497716,25.027406392694065,28.525639269406394,128.28658447488584,381.79170319634704,1346.6940821917808,2574.641406392694,3518.748410958904,162.19652511415526,225.60113242009132,337.89129223744294,356.2486894977169,7.957170929474328,8.253760691228628,7.530812186314232,10.166459595860095,8.512168849260902,9.716523983692271,10.623276315809589,1.6114840606205043,4.477387794549307,5.708637278521933,4.684275846692761,6.371385721034318,5.0603119042261895,7.546616222894258,1.6022542095462609,1.673980532770971,5.333685448683871,5.903690892100472,5.264001103579962,5.077691163586337,26.191336435384525,184.70137809854924,398.90923604000534,293.86463512670355,364.7949057751116,121.23029476632995,222.24803908971955,206.36749749245766,260.29299980626,S03,R02,S03R02e,S03R02
P0003,AC_P0003_S03_R02_MOD_HDM.mat,MOD,f,13.491438661710037,6.151799256505576,3.1199516728624537,-5.773089219330855,-8.563382899628253,-1.0492081784386618,0.6168810408921933,7.339650557620818,3.0318401486988846,19.26457992565056,22.054866171003717,14.54075092936803,2.5031115241635686,27.637442379182158,18.38697026022305,0.6195576208178438,9.847505576208178,21.224479553903347,25.719561338289964,28.58502602230483,115.34179925650558,327.15982899628256,1562.2944052044609,2578.852654275093,3569.5228550185875,119.65897397769517,253.01947583643124,296.95904832713757,368.5374126394052,6.265939754605883,5.334275569148203,6.609552292053307,7.522063373006944,6.061734563945896,6.212061618017988,6.578704667161783,2.499277044088156,3.310250423479055,3.4601571709253274,4.703934334238621,8.379786015931849,6.70782454131503,7.0189199626174785,1.4786192401430467,0.5301036309445418,3.2437063166711124,3.8395533988671184,3.7467352177505857,4.173711705253975,17.302773337057314,135.16146541537586,485.43945679177557,316.2966371904517,377.5178701140158,65.81070325734966,235.05905737872075,191.9086949099848,199.96851040171447,S03,R02,S03R02f,S03R02
P0003,AC_P0003_S03_R03_BRT_HDM.mat,BRT,a,16.17461320754717,6.524179245283019,2.626830188679245,-9.062235849056604,-8.197553459119497,1.292440251572327,1.7507861635220126,9.650430817610063,3.897380503144654,25.236861635220126,24.372198113207546,14.882172955974843,0.8760220125786163,24.6306320754717,16.911062893081763,1.2537798742138364,7.51088679245283,15.522704402515723,20.038459119496856,23.428798742138365,111.88709119496855,401.3027641509434,1481.529,2540.0034591194967,3585.6953710691823,223.67788679245282,220.3145220125786,247.8179245283019,402.64305345911947,9.066778474383689,7.648176791622208,9.550657841948656,11.068092795808534,8.687069610897446,9.712282291688888,9.947502990178926,4.022728646103652,5.008502478344282,7.743152825836826,6.416966950261901,9.24595346487985,6.579807975405116,8.226186646961024,0.8677132111776169,1.1004473776092387,4.336303102774414,4.583230266154959,4.568937351332969,4.864105132025081,18.62249191364239,245.63541618828407,394.76190713192597,295.41308110375616,443.2091663649696,150.69072372822018,193.21146051086725,164.5672420460528,198.70468122269043,S03,R03,S03R03a,S03R03
P0003,AC_P0003_S03_R03_BRT_HDM.mat,BRT,b,16.76668115942029,5.915460144927536,4.179746376811594,-6.296960144927536,-6.7587572463768115,1.4435036231884057,1.7300760869565217,10.851159420289855,1.7357355072463767,23.06363043478261,23.52538043478261,15.323108695652174,2.4496630434782607,24.759094202898552,16.76566304347826,1.4021847826086957,4.770097826086957,14.95134420289855,19.57036231884058,22.486735507246376,109.95665942028985,354.0145688405797,1588.09484057971,2588.484865942029,3682.523793478261,199.3361195652174,240.72640942028985,230.37830072463768,316.83982246376814,8.375686032133732,7.08038715237357,8.350904647401192,10.715815701113192,8.187645671761263,7.1825728702429785,8.561748850960123,3.118057945105929,2.9450455725395237,6.147928820876285,6.086615323673696,4.914627867069759,5.976435479345084,8.163460528154094,0.9738702277987993,1.5748423084995895,4.362424496187953,4.61225082590849,3.7022683699042065,3.67537628485081,19.03461706852549,202.6601470492248,441.83170879485937,276.0870634210358,433.6203897521477,179.66351495978714,221.77156013699187,199.70415555162901,175.95994623056382,S03,R03,S03R03b,S03R03
P0003,AC_P0003_S03_R03_BRT_HDM.mat,BRT,c,16.755408945686902,5.079115015974441,2.1353450479233227,-9.473523961661343,-9.973821086261982,1.1130287539936103,2.3964984025559106,11.676361022364217,2.9437284345047923,26.228971246006388,26.729268370607027,15.642424920127796,-0.2611150159744409,26.575303514376998,17.20055591054313,0.9353769968051118,7.619201277955272,14.58447284345048,20.20597444089457,23.568920127795526,110.58049520766774,441.05516932907346,1380.6385111821087,2590.638412140575,3600.195003194888,216.97026517571885,245.2651214057508,267.44849520766775,433.44094888178915,8.256182036086452,6.146785944562198,7.950682766346118,10.07366081926066,6.447143638052603,8.841343696234174,10.447255044994245,3.546041422471843,4.439339954374185,6.143006362966964,6.079231179107143,7.620892024661974,4.995666949986805,11.019236970152635,0.6568212721606311,0.6810774352468965,3.2641164402697687,3.6473014409757103,3.5372890014973146,3.8401800284168015,20.557492637616342,237.6841734819712,365.3003910007077,244.1754604009032,410.7731164262989,154.08101041159583,199.746854805117,188.27563894745197,233.17785819479406,S03,R03,S03R03c,S03R03
P0003,AC_P0003_S03_R03_BRT_HDM.mat,BRT,d,16.243326530612244,4.268384353741497,0.7726054421768708,-9.761942176870749,-10.841044217687076,1.2839081632653062,2.834125850340136,11.974979591836735,3.4957721088435374,26.00529931972789,27.084397959183672,14.959438775510204,-2.061520408163265,27.902078231292517,17.020748299319727,0.7364013605442177,7.846809523809524,16.950955782312924,22.925003401360545,26.387343537414967,112.70364285714285,377.2205102040816,1389.4318197278913,2648.313105442177,3666.311210884354,213.15754081632653,285.61644557823126,304.7527993197279,411.5035170068027,6.467432031923731,5.0685142654030235,5.577971503111736,8.227973074087437,6.357741048813794,8.137012201769272,8.95166878227298,2.966177205528886,3.8324554688325625,7.157935465995617,6.545119775989099,8.054076508457602,5.945196497778102,8.073091299519518,0.6633966875855553,0.5731260564528308,3.4888410063645146,4.486606525815703,4.131817305049826,4.26982742587648,16.718183082557484,203.95568983172643,408.01579894792155,315.8295337436362,452.37844824383274,169.6795891191243,261.74897706238227,226.54235733721313,229.69676897231017,S03,R03,S03R03d,S03R03
P0003,AC_P0003_S03_R03_BRT_HDM.mat,BRT,e,15.451468253968255,7.005507936507937,4.944301587301587,-5.59493253968254,-7.800543650793651,3.892702380952381,5.632777777777778,8.445916666666667,2.061218253968254,21.0464126984127,23.25201587301587,11.558793650793652,-0.6884761904761905,28.81209523809524,17.156833333333335,0.9980079365079365,8.37981746031746,17.22193650793651,22.463484126984127,25.803642857142858,116.11438888888888,337.0256349206349,1438.9474722222221,2634.405472222222,3644.537349206349,240.88925,275.8658611111111,285.2370158730159,384.2177857142857,7.920749850500727,6.759431878984357,8.171869129156512,11.0141797639191,8.058802057358193,10.581913005844513,11.719872649586774,3.5464207528682357,3.9460005770107345,7.498094369081178,6.3514321068962065,8.831506304061874,5.94140291052943,9.272179843524096,0.7336306619867872,0.8949771792236846,3.239281844320577,3.9608184498617764,3.42423876027891,3.5648662697699054,16.412079643926944,234.69858002543143,446.21428689252787,290.17428489374595,406.7168836057598,205.71982096652476,207.72886644628935,172.94259020531655,213.87891410869017,S03,R03,S03R03e,S03R03
P0003,AC_P0003_S03_R03_BRT_HDM.mat,BRT,f,13.525606271777004,4.278749128919861,1.376170731707317,-8.643191637630663,-9.40888850174216,-0.7647317073170732,-0.08577003484320554,9.246898954703832,2.9026202090592337,22.16884668989547,22.934522648083625,14.29034843205575,1.4619024390243902,25.272494773519163,17.080456445993033,0.5458885017421603,8.729634146341464,18.95473867595819,23.387567944250872,26.22926132404181,110.07448432055749,336.54508710801394,1575.0542961672475,2584.9041533101044,3541.9122682926827,195.14332404181184,270.1419337979094,262.5856759581882,363.9650522648084,7.548639718266087,5.623985245512185,7.639257982271564,9.43891040745328,5.978335764408034,7.25528659252379,9.18363417461872,3.957326055650857,3.7420904723838855,6.707814676305435,5.855473886814848,9.65182719777934,7.903141055927645,10.042939699624172,0.8117649622062081,0.48539787022583375,3.083487605494069,2.9300116896355615,3.563816049356946,3.853885893539405,17.709305632488622,172.46593283410652,472.58139801910494,238.57500688802205,391.77662033577434,158.24196008417852,247.46511139081895,186.21264515061546,230.65230791621764,S03,R03,S03R03f,S03R03
